OMRÅDE;MOHERK;MOOPRIND;MOSTAT;MODERSALDER;BARNKON;TID;INDHOLD 
000;3;5174;5100;29;P;2007;2
000;4;5234;5234;34;D;2007;2
000;3;5432;5100;33;P;2007;2
000;4;5222;5222;35;D;2007;1
000;4;5154;5100;23;D;2007;1
000;4;5452;5436;37;D;2007;1
000;4;5438;5100;43;P;2007;1
000;4;5272;5100;39;D;2007;1
000;4;5754;5754;30;P;2007;3
000;4;5295;5295;28;P;2007;1
000;3;5172;5172;28;P;2007;1
000;4;5216;5216;37;P;2007;1
000;3;5180;5180;25;D;2007;1
000;4;5282;5282;28;P;2007;1
000;4;5754;5100;25;D;2007;10
000;3;5472;5100;26;P;2007;2
000;4;5472;5100;29;P;2007;3
000;3;5172;5100;23;D;2007;6
000;3;5172;5100;19;D;2007;1
000;4;5302;5100;34;D;2007;1
000;4;5432;5432;26;P;2007;2
000;4;5170;5170;25;P;2007;1
000;4;5134;5134;29;D;2007;1
000;4;5130;5130;23;D;2009;1
000;4;5130;5130;25;D;2009;2
000;4;5130;5130;26;D;2009;2
000;4;5130;5130;26;P;2009;1
000;4;5130;5130;27;P;2009;2
000;4;5130;5130;28;D;2009;1
000;4;5130;5130;28;P;2009;1
000;4;5130;5130;30;D;2009;2
000;4;5130;5130;31;D;2009;2
000;4;5130;5130;31;P;2009;3
000;4;5130;5130;32;D;2009;3
000;4;5130;5130;32;P;2009;4
000;4;5130;5130;33;D;2009;1
000;4;5130;5130;33;P;2009;4
000;4;5130;5130;34;D;2009;5
000;4;5130;5130;34;P;2009;1
000;4;5130;5130;35;D;2009;2
000;4;5130;5130;35;P;2009;1
000;4;5130;5130;36;D;2009;1
000;4;5130;5130;36;P;2009;2
000;4;5130;5130;37;D;2009;2
000;4;5130;5130;39;D;2009;1
000;4;5130;5130;41;P;2009;1
000;4;5130;5156;33;P;2009;1
000;4;5130;5156;36;P;2009;1
000;4;5130;5279;26;P;2009;1
000;4;5134;5134;26;D;2009;1
000;4;5134;5134;29;D;2009;1
000;4;5134;5134;30;P;2009;1
000;4;5134;5134;32;P;2009;1
000;4;5134;5134;33;D;2009;1
000;4;5134;5134;34;D;2009;1
000;4;5134;5134;34;P;2009;1
000;4;5140;5100;24;D;2009;1
000;4;5140;5100;27;P;2009;1
000;4;5140;5100;28;D;2009;1
000;4;5140;5100;38;D;2009;1
000;4;5140;5100;39;D;2009;1
000;4;5140;5140;21;D;2009;1
000;4;5140;5140;21;P;2009;1
000;4;5140;5140;22;D;2009;2
000;4;5140;5140;23;D;2009;2
000;4;5140;5140;24;P;2009;1
000;4;5140;5140;25;D;2009;5
000;4;5140;5140;26;D;2009;3
000;4;5140;5140;27;D;2009;2
000;4;5140;5140;28;P;2009;2
000;4;5140;5140;29;D;2009;4
000;4;5140;5140;29;P;2009;4
000;4;5140;5140;30;D;2009;2
000;4;5140;5140;30;P;2009;4
000;4;5140;5140;31;D;2009;8
000;4;5140;5140;31;P;2009;3
000;4;5140;5140;32;D;2009;3
000;4;5140;5140;32;P;2009;2
000;4;5140;5140;33;D;2009;4
000;4;5140;5140;33;P;2009;3
000;4;5140;5140;34;D;2009;3
000;4;5140;5140;34;P;2009;2
000;4;5140;5140;35;D;2009;2
000;4;5140;5140;35;P;2009;3
000;4;5140;5140;36;P;2009;4
000;4;5140;5140;37;D;2009;2
000;4;5140;5140;37;P;2009;1
000;4;5140;5140;38;D;2009;1
000;4;5140;5140;38;P;2009;2
000;4;5140;5140;39;D;2009;1
000;4;5140;5140;39;P;2009;3
000;4;5140;5140;40;D;2009;1
000;4;5140;5170;32;D;2009;1
000;4;5164;5164;31;D;2009;2
000;4;5164;5164;31;P;2009;2
000;4;5164;5164;32;D;2009;1
000;4;5164;5164;32;P;2009;4
000;4;5164;5164;33;D;2009;3
000;4;5164;5164;33;P;2009;1
000;4;5164;5164;34;D;2009;6
000;4;5164;5164;34;P;2009;3
000;4;5164;5164;35;D;2009;1
000;4;5164;5164;35;P;2009;3
000;4;5164;5164;36;D;2009;1
000;4;5164;5164;36;P;2009;1
000;4;5164;5164;37;D;2009;1
000;4;5164;5164;37;P;2009;1
000;4;5164;5164;38;D;2009;1
000;4;5164;5164;38;P;2009;2
000;4;5164;5164;40;P;2009;1
000;4;5164;5164;42;P;2009;1
000;4;5164;5392;36;D;2009;1
000;4;5170;5100;27;D;2009;1
000;4;5170;5100;31;D;2009;1
000;4;5170;5100;36;P;2009;1
000;4;5170;5100;39;P;2009;1
000;4;5170;5110;29;D;2009;1
000;4;5170;5130;25;P;2009;1
000;4;5170;5142;39;D;2009;1
000;4;5170;5170;19;P;2009;1
000;4;5170;5170;20;P;2009;1
000;4;5170;5170;22;D;2009;1
000;4;5170;5170;23;P;2009;1
000;4;5170;5170;24;D;2009;1
000;4;5170;5170;25;D;2009;1
000;4;5170;5170;26;P;2009;2
000;4;5170;5170;27;D;2009;3
000;4;5170;5170;27;P;2009;3
000;4;5170;5170;28;D;2009;3
000;4;5170;5170;28;P;2009;2
000;4;5170;5170;29;D;2009;2
000;4;5170;5170;30;D;2009;4
000;4;5170;5170;30;P;2009;2
000;4;5170;5170;31;D;2009;2
000;4;5170;5170;31;P;2009;4
000;4;5170;5170;32;D;2009;1
000;4;5170;5170;32;P;2009;4
000;4;5170;5170;33;D;2009;3
000;4;5170;5170;33;P;2009;3
000;4;5170;5170;34;D;2009;8
000;4;5170;5170;34;P;2009;8
000;4;5170;5170;35;D;2009;1
000;4;5170;5170;35;P;2009;3
000;4;5170;5170;36;D;2009;1
000;4;5170;5170;36;P;2009;2
000;4;5170;5170;37;D;2009;7
000;4;5170;5170;37;P;2009;6
000;4;5170;5170;38;D;2009;3
000;4;5170;5170;38;P;2009;1
000;4;5170;5170;39;P;2009;5
000;4;5170;5170;40;D;2009;1
000;4;5170;5170;40;P;2009;6
000;4;5170;5170;41;D;2009;2
000;4;5170;5170;41;P;2009;3
000;4;5170;5170;42;D;2009;1
000;4;5172;5100;20;D;2009;1
000;4;5172;5100;20;P;2009;1
000;4;5172;5100;22;D;2009;1
000;4;5172;5100;22;P;2009;2
000;4;5172;5100;23;D;2009;4
000;4;5172;5100;23;P;2009;6
000;4;5172;5100;24;D;2009;9
000;4;5172;5100;24;P;2009;5
000;4;5228;5228;23;D;2009;1
000;4;5228;5228;24;D;2009;1
000;4;5228;5228;27;P;2009;3
000;4;5228;5228;28;P;2009;2
000;4;5228;5228;29;P;2009;1
000;4;5228;5228;30;D;2009;2
000;4;5228;5228;30;P;2009;2
000;4;5228;5228;31;D;2009;1
000;4;5228;5228;31;P;2009;3
000;4;5228;5228;32;D;2009;1
000;4;5228;5228;32;P;2009;2
000;4;5228;5228;34;D;2009;2
000;4;5228;5228;34;P;2009;1
000;4;5228;5228;35;P;2009;1
000;4;5228;5228;36;P;2009;1
000;4;5228;5228;37;P;2009;1
000;4;5228;5228;38;P;2009;1
000;4;5228;5390;27;D;2009;1
000;4;5234;5100;32;D;2009;1
000;4;5234;5100;35;D;2009;1
000;4;5234;5110;31;P;2009;1
000;4;5234;5180;33;P;2009;1
000;4;5234;5234;25;D;2009;2
000;4;5234;5234;26;P;2009;1
000;4;5234;5234;29;D;2009;1
000;4;5234;5234;30;D;2009;1
000;4;5234;5234;32;P;2009;1
000;4;5234;5234;33;P;2009;2
000;4;5234;5234;35;D;2009;1
000;4;5234;5234;39;D;2009;1
000;4;5235;5100;34;D;2009;1
000;4;5238;5446;28;D;2009;1
000;4;5240;5100;31;P;2009;1
000;4;5240;5240;22;D;2009;1
000;4;5240;5240;31;D;2009;1
000;4;5240;5240;31;P;2009;1
000;4;5242;5242;32;D;2009;1
000;4;5242;5242;32;P;2009;1
000;4;5244;5100;23;P;2009;1
000;4;5244;5100;24;D;2009;2
000;4;5244;5100;24;P;2009;1
000;4;5244;5100;25;D;2009;2
000;4;5244;5100;25;P;2009;1
000;4;5244;5100;26;P;2009;3
000;4;5244;5100;27;D;2009;2
000;4;5244;5100;28;D;2009;3
000;4;5244;5100;28;P;2009;2
000;4;5244;5100;29;D;2009;1
000;4;5244;5100;29;P;2009;2
000;4;5244;5100;30;D;2009;2
000;4;5244;5100;30;P;2009;1
000;4;5244;5100;31;D;2009;5
000;4;5244;5100;31;P;2009;1
000;4;5244;5100;32;P;2009;1
000;4;5244;5100;33;D;2009;2
000;4;5244;5100;33;P;2009;4
000;4;5244;5100;34;D;2009;2
000;4;5244;5100;34;P;2009;2
000;4;5244;5100;35;D;2009;2
000;4;5244;5100;35;P;2009;3
000;4;5244;5100;36;D;2009;3
000;4;5244;5100;37;D;2009;2
000;4;5244;5100;37;P;2009;4
000;4;5244;5100;38;D;2009;1
000;4;5244;5100;40;D;2009;2
000;4;5244;5100;40;P;2009;1
000;4;5244;5100;41;P;2009;1
000;4;5244;5100;42;P;2009;2
000;4;5244;5100;43;D;2009;1
000;4;5244;5110;31;D;2009;1
000;4;5289;5289;29;D;2009;8
000;4;5289;5289;29;P;2009;9
000;4;5289;5289;30;D;2009;6
000;4;5289;5289;30;P;2009;3
000;4;5289;5289;31;D;2009;6
000;4;5289;5289;31;P;2009;3
000;4;5289;5289;32;D;2009;4
000;4;5289;5289;32;P;2009;8
000;4;5289;5289;33;D;2009;5
000;4;5289;5289;33;P;2009;9
000;4;5289;5289;34;D;2009;10
000;4;5289;5289;34;P;2009;8
000;4;5289;5289;35;D;2009;14
000;4;5289;5289;35;P;2009;13
000;4;5289;5289;36;D;2009;11
000;4;5289;5289;36;P;2009;8
000;4;5289;5289;37;D;2009;10
000;4;5289;5289;37;P;2009;3
000;4;5289;5289;38;D;2009;8
000;4;5289;5289;38;P;2009;5
000;4;5289;5289;39;D;2009;7
000;4;5289;5289;39;P;2009;9
000;4;5289;5289;40;D;2009;4
000;4;5289;5289;40;P;2009;1
000;4;5289;5289;41;D;2009;4
000;4;5289;5289;41;P;2009;3
000;4;5289;5289;42;D;2009;1
000;4;5289;5289;42;P;2009;4
000;4;5289;5289;43;D;2009;1
000;4;5289;5289;44;D;2009;3
000;4;5289;5289;44;P;2009;1
000;4;5289;5390;40;D;2009;1
000;4;5289;5402;27;D;2009;1
000;4;5293;5100;26;D;2009;1
000;4;5293;5100;32;P;2009;1
000;4;5293;5293;24;D;2009;1
000;4;5293;5293;27;D;2009;1
000;4;5293;5293;32;P;2009;1
000;4;5293;5293;40;D;2009;1
000;4;5295;5100;36;D;2009;1
000;4;5295;5295;30;P;2009;1
000;4;5295;5295;37;P;2009;1
000;4;5296;5100;33;P;2009;1
000;4;5296;5296;22;P;2009;1
000;4;5296;5296;26;P;2009;1
000;4;5296;5296;28;P;2009;1
000;4;5296;5296;29;D;2009;2
000;4;5296;5296;30;D;2009;1
000;4;5296;5296;30;P;2009;2
000;4;5296;5296;34;D;2009;1
000;4;5299;5279;33;P;2009;1
000;4;5302;5100;30;P;2009;1
000;4;5302;5100;34;P;2009;1
000;4;5302;5100;35;D;2009;1
000;4;5302;5100;37;D;2009;1
000;4;5302;5150;32;D;2009;3
000;4;5302;5164;31;P;2009;1
000;4;5302;5164;36;P;2009;1
000;4;5302;5302;26;D;2009;1
000;4;5302;5302;26;P;2009;1
000;4;5302;5302;31;D;2009;1
000;4;5302;5302;32;P;2009;1
000;4;5302;5302;35;D;2009;1
000;4;5302;5302;36;D;2009;2
000;4;5302;5302;36;P;2009;1
000;4;5302;5302;37;P;2009;1
000;4;5302;5302;38;D;2009;1
000;4;5302;5302;38;P;2009;1
000;4;5302;5302;40;P;2009;1
000;4;5304;5304;27;D;2009;1
000;4;5150;5150;31;D;2017;3
000;4;5150;5150;31;P;2017;2
000;4;5150;5150;32;D;2017;3
000;4;5150;5150;32;P;2017;6
000;4;5150;5150;33;D;2017;2
000;4;5150;5150;33;P;2017;5
000;4;5150;5150;34;D;2017;2
000;4;5150;5150;34;P;2017;1
000;4;5150;5150;35;D;2017;2
000;4;5150;5150;35;P;2017;4
000;4;5150;5150;36;D;2017;3
000;4;5484;5484;33;D;2007;1
000;4;5232;5100;43;P;2007;1
000;4;5474;5474;23;D;2007;3
000;4;5180;5390;39;P;2007;1
000;4;5492;5492;35;D;2007;3
000;4;5134;5134;31;D;2007;1
000;4;5105;5120;39;P;2007;2
000;4;5404;5404;40;P;2007;1
000;4;5607;5607;31;P;2007;1
000;4;5152;5152;31;D;2007;4
000;4;5432;5100;37;P;2007;1
000;4;5446;5446;28;D;2007;2
000;4;5154;5100;24;D;2007;4
000;3;5172;5100;20;P;2007;6
000;4;5306;5306;24;D;2007;1
000;4;5448;5448;31;D;2007;5
000;4;5154;5154;32;D;2007;3
000;4;5436;5436;44;D;2007;3
000;4;5486;5103;35;P;2007;2
000;3;5110;5100;31;D;2007;1
000;4;5126;5126;43;P;2007;1
000;4;5296;5296;28;D;2007;1
000;4;5105;5105;21;P;2007;2
000;4;5418;5418;32;P;2007;5
000;4;5418;5418;25;D;2007;2
000;3;5110;5110;31;P;2007;1
000;4;5758;5151;25;P;2007;1
000;3;5162;5100;33;P;2007;1
000;4;5607;5607;25;P;2007;1
000;4;5454;5100;39;P;2007;1
000;4;5404;5404;30;D;2007;6
000;4;5444;5444;36;P;2007;2
000;4;5266;5100;38;D;2007;2
000;4;5180;5100;27;D;2007;2
000;5;5100;5110;33;D;2007;2
000;4;5456;5456;40;D;2007;2
000;4;5152;5100;30;D;2007;1
000;3;5152;5100;29;D;2007;3
000;4;5492;5492;37;D;2007;1
000;4;5710;5710;23;D;2007;1
000;4;5484;5100;39;D;2007;1
000;4;5180;5100;34;D;2007;1
000;4;5120;5110;43;P;2007;1
000;4;5436;5436;36;P;2007;2
000;4;5484;5484;31;D;2007;1
000;4;5152;5100;35;P;2007;1
000;4;5180;5172;27;D;2007;1
000;4;5182;5182;31;D;2007;1
000;4;5158;5158;28;P;2007;2
000;4;5104;5104;28;P;2007;2
000;3;5306;5306;25;D;2007;1
000;4;5456;5103;33;D;2007;1
000;4;5456;5100;36;D;2007;3
000;4;5289;5100;27;D;2007;5
000;4;5272;5272;25;P;2007;1
000;4;5776;5776;26;D;2007;1
000;4;5151;5152;24;P;2007;1
000;4;5468;5468;35;P;2007;3
000;4;5758;5758;22;D;2007;1
000;4;5246;5246;25;D;2007;1
000;4;5262;5262;36;D;2007;1
000;4;5418;5100;28;P;2007;2
000;4;5126;5126;26;D;2007;1
000;4;5754;5100;21;P;2007;3
000;4;5754;5100;36;D;2007;1
000;4;5152;5100;36;D;2007;1
000;4;5277;5100;26;P;2007;1
000;4;5436;5100;28;D;2007;3
000;4;5129;5100;27;D;2007;1
000;4;5154;5100;25;D;2007;2
000;3;5172;5100;33;P;2007;2
000;4;5468;5468;32;D;2007;4
000;4;5448;5100;41;D;2007;1
000;4;5468;5100;36;P;2007;3
000;4;5287;5100;29;D;2007;1
000;4;5486;5100;31;P;2007;1
000;5;5100;5110;34;P;2007;1
000;4;5180;5100;32;P;2007;1
000;4;5234;5234;38;P;2007;1
000;4;5609;5609;22;P;2007;1
000;4;5156;5156;36;D;2007;2
000;4;5434;5434;27;D;2007;2
000;4;5272;5100;27;D;2007;1
000;4;5468;5100;40;P;2007;2
000;4;5110;5110;40;P;2007;1
000;4;5154;5110;28;D;2007;1
000;4;5456;5456;24;P;2007;2
000;4;5151;5151;32;D;2007;1
000;4;5172;5172;40;P;2007;1
000;4;5418;5418;35;D;2007;3
000;4;5140;5140;31;D;2007;2
000;4;5140;5140;32;D;2007;2
000;5;5100;5140;30;D;2007;1
000;4;5710;5100;36;D;2007;1
000;4;5700;5700;34;P;2007;2
000;4;5354;5354;37;D;2007;1
000;4;5704;5100;33;D;2007;1
000;3;5142;5100;32;D;2007;1
000;4;5258;5258;33;D;2007;2
000;4;5758;5758;23;P;2007;1
000;4;5607;5700;30;P;2007;1
000;4;5110;5100;30;D;2007;1
000;4;5434;5434;27;P;2007;3
000;4;5324;5324;30;P;2007;1
000;4;5296;5295;38;P;2007;1
000;4;5390;5100;34;D;2007;1
000;4;5266;5266;36;D;2007;1
000;4;5158;5158;33;P;2007;3
000;4;5502;5502;34;D;2007;1
000;3;5180;5100;29;D;2007;1
000;3;5172;5172;31;P;2007;1
000;4;5446;5100;40;P;2007;1
000;4;5778;5778;34;P;2007;1
000;4;5436;5100;33;D;2007;1
000;4;5152;5100;20;P;2007;1
000;4;5436;5100;29;P;2007;3
000;4;5436;5100;18;P;2007;1
000;4;5142;5142;38;D;2007;2
000;4;5278;5278;22;D;2007;1
000;4;5296;5170;29;D;2007;1
000;4;5140;5140;26;D;2007;1
000;4;5324;5324;23;P;2007;1
000;4;5279;5279;35;D;2007;1
000;5;5100;5170;36;P;2007;1
000;4;5234;5234;26;P;2007;1
000;4;5448;5468;29;P;2007;1
000;4;5438;5100;40;P;2007;1
000;4;5289;5100;18;D;2007;2
000;4;5754;5100;35;P;2007;1
000;4;5279;5279;25;P;2007;2
000;4;5110;5120;31;D;2007;1
000;4;5174;5714;37;P;2007;1
000;4;5328;5328;33;P;2007;1
000;4;5158;5158;34;D;2007;1
000;4;5366;5100;37;P;2007;1
000;4;5474;5474;23;P;2007;1
000;4;5999;5110;32;P;2007;1
000;3;5120;5110;34;D;2007;1
000;4;5486;5486;27;D;2007;1
000;4;5318;5318;31;P;2007;1
000;4;5468;5468;40;P;2007;1
000;4;5158;5100;24;P;2007;1
000;4;5213;5213;19;P;2007;1
000;4;5718;5718;29;D;2007;1
000;4;5611;5611;37;D;2007;2
000;4;5456;5456;25;P;2007;2
000;4;5418;5418;27;P;2007;1
000;4;5140;5140;37;D;2007;1
000;4;5492;5100;24;P;2007;2
000;5;5100;5110;24;P;2007;1
000;4;5418;5418;31;D;2007;2
000;4;5289;5100;18;P;2007;1
000;4;5700;5700;41;D;2007;1
000;4;5758;5758;23;D;2007;1
000;4;5152;5152;18;D;2007;1
000;4;5390;5390;38;P;2007;1
000;4;5122;5122;36;P;2007;1
000;4;5414;5414;28;D;2007;1
000;4;5754;5100;30;D;2007;1
000;4;5392;5164;27;D;2007;1
000;4;5269;5269;35;D;2007;1
000;4;5754;5754;20;D;2007;1
000;4;5418;5140;18;P;2007;1
000;4;5456;5120;25;D;2007;1
000;4;5456;5456;20;P;2007;1
000;4;5110;5100;36;P;2007;1
000;3;5472;5100;35;P;2007;1
000;4;5436;5100;24;D;2007;3
000;4;5486;5100;23;P;2007;2
000;4;5456;5100;31;P;2007;5
000;4;5611;5100;38;P;2007;1
000;4;5456;5456;23;P;2007;1
000;4;5152;5100;37;P;2007;1
000;4;5404;5100;30;P;2007;1
000;4;5151;5151;33;D;2007;1
000;4;5708;5708;36;P;2007;1
000;4;5456;5180;32;P;2007;1
000;4;5268;5268;31;D;2007;1
000;4;5714;5714;27;D;2007;1
000;4;5152;5152;21;D;2007;1
000;4;5154;5100;22;D;2007;1
000;4;5214;5100;33;D;2007;1
000;4;5432;5432;38;P;2007;1
000;4;5156;5156;39;P;2007;1
000;4;5222;5100;36;D;2007;1
000;4;5750;5100;23;P;2007;1
000;4;5302;5302;25;P;2007;1
000;4;5448;5448;37;P;2007;1
000;4;5104;5104;27;P;2007;1
000;4;5120;5100;29;D;2007;1
000;4;5244;5100;24;P;2007;1
000;4;5446;5446;22;P;2007;1
000;4;5289;5100;33;P;2007;1
000;4;5244;5244;22;P;2007;1
000;3;5152;5100;31;D;2007;1
000;4;5296;5296;25;D;2007;1
000;4;5366;5366;26;D;2007;1
000;4;5244;5140;28;P;2007;1
000;4;5182;5182;34;P;2007;1
000;4;5468;5468;39;D;2007;1
000;4;5452;5436;31;P;2007;1
000;5;5100;5100;25;P;2007;1048
000;5;5100;5100;37;D;2007;830
000;5;5100;5100;21;D;2007;386
000;5;5100;5100;25;D;2007;1101
000;5;5100;5100;24;P;2007;774
000;5;5100;5100;18;D;2007;107
000;5;5100;5100;21;P;2007;396
000;5;5100;5100;38;D;2007;632
000;4;5170;5170;35;D;2007;5
000;4;5432;5432;28;D;2007;2
000;4;5158;5158;31;P;2007;4
000;4;5154;5100;33;P;2007;1
000;4;5126;5126;30;D;2007;1
000;4;5105;5100;38;P;2007;1
000;4;5140;5140;33;D;2007;6
000;4;5758;5758;31;D;2007;5
000;4;5700;5700;27;P;2007;6
000;4;5234;5234;26;D;2007;1
000;4;5266;5266;41;D;2007;1
000;4;5172;5100;37;P;2007;3
000;4;5468;5100;31;P;2007;8
000;4;5390;5390;32;P;2007;2
000;4;5424;5424;32;D;2007;1
000;4;5474;5100;26;P;2007;1
000;4;5180;5180;36;P;2007;9
000;4;5609;5609;23;D;2007;1
000;4;5151;5151;29;D;2007;1
000;4;5140;5140;36;P;2007;1
000;4;5180;5180;38;P;2007;9
000;4;5289;5289;42;P;2007;1
000;4;5152;5152;20;P;2007;2
000;4;5448;5448;26;P;2007;2
000;4;5180;5180;40;D;2007;5
000;4;5216;5100;24;P;2007;1
000;4;5456;5100;32;P;2007;6
000;4;5126;5126;38;P;2007;1
000;4;5180;5180;37;D;2007;10
000;4;5289;5100;37;P;2007;9
000;4;5120;5120;35;P;2007;8
000;4;5170;5170;42;P;2007;1
000;4;5390;5390;37;P;2007;5
000;4;5704;5704;32;P;2007;4
000;4;5472;5100;26;D;2007;1
000;4;5158;5120;26;D;2007;1
000;4;5128;5100;27;D;2007;1
000;4;5164;5164;32;D;2007;1
000;4;5456;5103;29;P;2007;6
000;4;5289;5289;26;P;2007;12
000;4;5472;5170;29;P;2007;1
000;5;5100;5100;27;P;2007;1773
000;5;5100;5100;19;P;2007;207
000;5;5100;5100;31;D;2007;2400
000;5;5100;5100;30;D;2007;2410
000;4;5410;5100;38;P;2009;1
000;4;5410;5170;41;P;2009;1
000;4;5410;5410;22;D;2009;2
000;4;5410;5410;24;P;2009;1
000;4;5410;5410;25;D;2009;1
000;4;5410;5410;26;P;2009;1
000;4;5410;5410;27;P;2009;1
000;4;5410;5410;28;D;2009;1
000;4;5410;5410;29;P;2009;2
000;4;5410;5410;30;P;2009;1
000;4;5410;5410;33;D;2009;1
000;4;5410;5410;35;D;2009;2
000;4;5414;5100;33;D;2009;1
000;4;5414;5414;22;D;2009;1
000;4;5414;5414;22;P;2009;2
000;4;5414;5414;23;D;2009;1
000;4;5414;5414;23;P;2009;2
000;4;5414;5414;25;D;2009;4
000;4;5414;5414;25;P;2009;2
000;4;5414;5414;26;D;2009;4
000;4;5414;5414;26;P;2009;5
000;4;5414;5414;27;D;2009;2
000;4;5414;5414;27;P;2009;1
000;4;5414;5414;28;D;2009;1
000;4;5414;5414;28;P;2009;3
000;4;5414;5414;29;D;2009;2
000;4;5414;5414;29;P;2009;3
000;4;5414;5414;30;D;2009;1
000;4;5414;5414;31;P;2009;4
000;4;5414;5414;32;P;2009;1
000;4;5414;5414;33;D;2009;1
000;4;5414;5414;34;D;2009;2
000;4;5414;5414;34;P;2009;3
000;4;5414;5414;35;D;2009;2
000;4;5414;5414;35;P;2009;1
000;4;5414;5414;36;D;2009;1
000;4;5414;5414;37;D;2009;1
000;4;5416;5390;36;D;2009;1
000;4;5416;5416;25;D;2009;1
000;4;5416;5416;26;P;2009;1
000;4;5416;5416;27;P;2009;1
000;4;5416;5416;28;P;2009;1
000;4;5416;5416;41;P;2009;1
000;4;5418;5100;23;D;2009;1
000;4;5418;5100;23;P;2009;1
000;4;5418;5100;24;D;2009;2
000;4;5418;5100;24;P;2009;4
000;4;5418;5100;25;D;2009;2
000;4;5418;5100;25;P;2009;1
000;4;5418;5100;26;D;2009;2
000;4;5418;5100;26;P;2009;2
000;4;5418;5100;27;D;2009;4
000;4;5418;5100;27;P;2009;7
000;4;5418;5100;28;D;2009;1
000;4;5418;5100;28;P;2009;4
000;4;5418;5100;29;D;2009;3
000;4;5418;5100;29;P;2009;5
000;4;5418;5100;30;D;2009;4
000;4;5418;5100;30;P;2009;4
000;4;5418;5100;31;D;2009;4
000;4;5418;5100;31;P;2009;3
000;4;5418;5100;32;D;2009;2
000;4;5418;5100;32;P;2009;2
000;4;5418;5100;33;P;2009;2
000;4;5418;5100;34;D;2009;2
000;4;5418;5100;34;P;2009;4
000;4;5418;5100;35;P;2009;2
000;4;5418;5100;36;D;2009;2
000;4;5418;5100;36;P;2009;2
000;4;5418;5100;37;D;2009;1
000;4;5404;5100;30;D;2017;6
000;4;5404;5100;30;P;2017;4
000;4;5404;5100;31;D;2017;3
000;4;5404;5100;31;P;2017;4
000;4;5404;5100;32;D;2017;3
000;4;5404;5100;32;P;2017;2
000;4;5404;5100;33;D;2017;2
000;4;5404;5100;33;P;2017;3
000;4;5404;5100;34;D;2017;2
000;4;5404;5100;34;P;2017;2
000;4;5404;5100;35;D;2017;3
000;4;5404;5100;35;P;2017;1
000;4;5404;5100;36;D;2017;2
000;4;5404;5100;36;P;2017;2
000;4;5404;5100;37;D;2017;4
000;4;5404;5100;37;P;2017;2
000;4;5404;5100;38;D;2017;2
000;4;5404;5100;38;P;2017;2
000;4;5404;5100;39;D;2017;2
000;4;5404;5100;39;P;2017;2
000;4;5404;5100;40;P;2017;2
000;4;5404;5100;41;P;2017;1
000;4;5404;5100;43;P;2017;1
000;4;5404;5100;47;P;2017;1
000;4;5404;5100;48;P;2017;1
000;4;5404;5110;23;P;2017;1
000;4;5404;5120;25;P;2017;1
000;4;5404;5120;28;D;2017;1
000;4;5404;5120;28;P;2017;1
000;4;5404;5120;31;P;2017;1
000;4;5404;5120;34;D;2017;1
000;4;5150;5150;37;P;2017;3
000;4;5150;5150;38;D;2017;2
000;4;5150;5150;38;P;2017;2
000;4;5150;5150;39;D;2017;2
000;4;5150;5150;39;P;2017;1
000;4;5150;5150;40;D;2017;3
000;4;5150;5150;40;P;2017;1
000;4;5150;5150;41;D;2017;1
000;4;5150;5150;42;D;2017;1
000;4;5150;5150;42;P;2017;1
000;4;5150;5174;26;P;2017;1
000;4;5151;5100;27;P;2017;1
000;4;5151;5100;29;D;2017;1
000;4;5151;5100;31;P;2017;1
000;4;5151;5100;37;P;2017;1
000;4;5151;5120;24;P;2017;1
000;4;5151;5151;27;D;2017;1
000;4;5151;5151;27;P;2017;1
000;4;5151;5151;29;D;2017;1
000;4;5151;5151;35;P;2017;1
000;4;5151;5180;35;P;2017;1
000;4;5151;5757;24;P;2017;1
000;4;5151;5761;21;P;2017;1
000;4;5151;5761;31;P;2017;1
000;4;5152;5100;25;D;2017;4
000;4;5152;5100;25;P;2017;2
000;4;5152;5100;26;D;2017;3
000;4;5152;5100;26;P;2017;2
000;4;5152;5100;27;D;2017;4
000;4;5152;5100;27;P;2017;5
000;4;5152;5100;28;D;2017;1
000;4;5152;5100;28;P;2017;2
000;4;5152;5100;29;D;2017;3
000;4;5152;5100;29;P;2017;1
000;4;5152;5100;30;D;2017;2
000;4;5152;5100;30;P;2017;1
000;4;5152;5100;31;D;2017;3
000;4;5152;5100;31;P;2017;2
000;4;5152;5100;32;D;2017;4
000;4;5152;5100;32;P;2017;1
000;4;5152;5100;33;D;2017;1
000;4;5152;5100;34;D;2017;5
000;4;5152;5100;34;P;2017;2
000;4;5152;5100;35;P;2017;1
000;4;5152;5100;36;D;2017;1
000;4;5152;5100;37;D;2017;1
000;4;5152;5100;37;P;2017;1
000;4;5152;5100;38;D;2017;2
000;4;5152;5100;38;P;2017;1
000;4;5152;5100;39;D;2017;1
000;4;5152;5100;39;P;2017;1
000;4;5152;5100;41;D;2017;1
000;4;5152;5100;41;P;2017;1
000;4;5152;5120;30;D;2017;1
000;4;5152;5152;26;D;2017;1
000;4;5152;5152;26;P;2017;2
000;4;5152;5152;27;D;2017;2
000;4;5152;5152;28;D;2017;1
000;4;5152;5152;28;P;2017;1
000;4;5152;5152;29;P;2017;1
000;4;5152;5152;30;D;2017;4
000;4;5152;5152;31;P;2017;4
000;4;5152;5152;32;D;2017;1
000;4;5152;5152;32;P;2017;2
